131
30.4138, 17.72, 16.7631, 6.40312, 43.1045, 30, 24, 18, 12, 6, -1, 35, 43.1045, 33.2415, 33.3766, 33.541, 33.7343, 38.6394, 31.6228, 26, 20.5913, 15.6205, 11.6619, 10, 36.4005, 34.5398, 32.6956, 30.8707, 29.0689, 27.2947, 25.5539, 23.8537, 22.2036, 20.6155, 19.105, 17.6918, 16.4012, 15.2643, 14.3178, 13.6015, 13.1529, 13.0384, 13.0384, 13.1529, 37.7359, 34.4093, 29, 28.2843, 27.5862, 26.2488, 25, 24.4131, 39.4462, 35.4683, 32.5269, 27.4591, 26.4197, 24.6982, 23.1948, 23, 23.3452, 31.9061, 29.5466, 39.598, 32.7567, 31.305, 30.4631, 40.3113, 33.6155, 32.2025, 31.3847, 29.4279, 29.0689, 47.8017, 39.6989, 32.311, 42.638, 40.2244, 35.4683, 34.2053, 40.8167, 41.1825, 37.6431, 37.108, 36.8782, 36.6742, 47.8539, 45.8803, 56.7274, 46.0435, 46.1736, 54.0833, 60.5392, 55.0273, 52.0096, 56.0357, 56.1427, 68.7968, 62.6259, 73.3485, 72.4983, 71.3092, 66.0303, 66.1211, 75.6439, 74.0945, 72.7324, 71.5681, 70.406, 69.4622, 69.1158, 78.2943, 75.2861, 80.1124, 73.8241, 73.437, 73.1095, 81.0247, 74.6726, 74.2428, 81.939, 75.0267, 84.0773, 80.3243, 82.28, 81.2527, 80.2309, 79.511, 79.1581, 87.2353, 103.247
7.07107, 18.6815, 19.6469, 31.4006, 8.544, 5, 11, 17, 23, 29, 35, -1, 8.544, 4.47214, 5.38516, 6.32456, 7.28011, 7.61577, 11.1803, 14.8661, 19.7231, 25.0799, 30.6757, 36.4005, 10, 13.3417, 13.9284, 14.7648, 15.8114, 17.0294, 18.3848, 19.8494, 21.4009, 23.0217, 24.6982, 26.4197, 28.178, 29.9666, 31.7805, 33.6155, 35.4683, 36.4005, 38.2753, 39.2173, 20.2237, 21.1896, 24.4131, 25, 25.6125, 26.9072, 28.2843, 29, 20.025, 24.3516, 25.9422, 30.4795, 31.8277, 34.7131, 39.4081, 41.8808, 45.2769, 32.45, 35.4683, 28.8617, 33.2866, 35, 36.2353, 29.8329, 34.1321, 35.805, 37.0135, 41.7253, 43.9318, 29.1548, 31.3209, 37.8021, 33.9559, 35.1141, 39.6611, 42.0119, 37.6962, 39, 43.2666, 44.4072, 45, 45.607, 45.2217, 47.0106, 43.0465, 59.0339, 60.3075, 53.7587, 52.1536, 54.7083, 63.2456, 67.1193, 68.2422, 58.0345, 60.6383, 66.0681, 66.1891, 66.4831, 75.6637, 76.6616, 69.1158, 69.4622, 70.0357, 70.8308, 72.1249, 74.0945, 75.6439, 69.029, 73.1642, 73.0274, 76.844, 77.8332, 79.3095, 74.027, 78.1089, 79.4796, 75.0267, 81.939, 75.06, 76.531, 79.9062, 80.604, 81.7435, 83.1685, 84.5044, 79.0253, 103.755
15.2643, 27.2029, 28.1603, 39.8121, 6, 13.3417, 19.2354, 25.1794, 31.1448, 37.1214, 43.1045, 8.544, -1, 10.0499, 10.198, 10.4403, 10.7703, 6.40312, 14.7648, 20.2485, 25.9615, 31.7805, 37.6563, 43.566, 10.6301, 14.8661, 16.4012, 18.0278, 19.7231, 21.4709, 23.2594, 25.0799, 26.9258, 28.7924, 30.6757, 32.573, 34.4819, 36.4005, 38.3275, 40.2616, 42.2019, 43.1741, 45.1221, 46.0977, 20.2485, 22.6716, 27.8029, 28.6007, 29.4109, 31.0644, 32.7567, 33.6155, 19.2354, 25.6125, 28.2843, 34.4093, 36.0555, 39.4462, 44.7214, 47.4236, 51.0784, 35.3836, 39.2046, 29.1548, 36.0694, 38.2884, 39.8246, 30.0167, 36.7696, 38.9487, 40.4599, 46.0435, 48.5489, 26.4764, 31.9061, 41.1096, 34, 36.0555, 42.4264, 45.3431, 38.833, 40.2244, 45.9674, 47.3814, 48.1041, 48.8365, 45.6508, 48.2597, 40.4475, 62.2415, 63.7024, 54.1202, 50.448, 55.0091, 65.8559, 69.527, 70.8378, 55.3263, 60.1664, 63.9531, 64.3273, 65, 77.4209, 78.6003, 67.082, 67.9117, 68.9638, 70.2282, 72.0902, 74.7061, 76.6616, 66.2722, 72.1249, 70.7107, 76.9675, 78.2624, 80.1311, 71.7008, 78.2943, 80.0625, 72.6911, 82.8553, 72.1734, 74.9533, 78.5875, 79.6994, 81.3449, 83.2586, 84.9706, 76.2365, 102.616
9.48683, 18.3576, 19.2354, 30.3645, 12.2066, 5, 9.84886, 15.5242, 21.3776, 27.2947, 33.2415, 4.47214, 10.0499, -1, 1, 2, 3, 5.83095, 6.7082, 10.8167, 16.1555, 21.8403, 27.6586, 33.541, 6.32456, 9.05539, 9.48683, 10.2956, 11.4018, 12.7279, 14.2127, 15.8114, 17.4929, 19.2354, 21.0238, 22.8473, 24.6982, 26.5707, 28.4605, 30.3645, 32.28, 33.2415, 35.171, 36.1386, 16.0312, 16.7631, 20, 20.6155, 21.2603, 22.6274, 24.0832, 24.8395, 16.0312, 19.9249, 21.4709, 26.1725, 27.5862, 30.6105, 35.5106, 38.0789, 41.5933, 28.0179, 31.1448, 24.5153, 28.8444, 30.6105, 31.8904, 25.4951, 29.6816, 31.4006, 32.6497, 37.5366, 39.8246, 25.4951, 26.9258, 33.4215, 29.6142, 30.6757, 35.2278, 37.6431, 33.2415, 34.5398, 38.833, 40, 40.6079, 41.2311, 40.8044, 42.5441, 39.2046, 54.6717, 55.9732, 49.3356, 48.0416, 50.2892, 58.8218, 62.6817, 63.8201, 54.1479, 56.2939, 62.0081, 62.0725, 62.2896, 71.1969, 72.2011, 65.0308, 65.2763, 65.7647, 66.4906, 67.72, 69.6419, 71.1758, 65.123, 68.884, 69, 72.4224, 73.3894, 74.8465, 70, 73.6817, 75.0267, 71, 77.4726, 71.1758, 72.3395, 75.6637, 76.2955, 77.3692, 78.7464, 80.0562, 75.1066, 99.4636
10.4403, 18.868, 19.7231, 30.6757, 12.8062, 5.83095, 10.2956, 15.8114, 21.587, 27.4591, 33.3766, 5.38516, 10.198, 1, -1, 1, 2, 5.38516, 5.83095, 10.2956, 15.8114, 21.587, 27.4591, 33.3766, 5.38516, 8.06226, 8.544, 9.43398, 10.6301, 12.0416, 13.6015, 15.2643, 17, 18.7883, 20.6155, 22.4722, 24.3516, 26.2488, 28.1603, 30.0832, 32.0156, 32.9848, 34.9285, 35.9026, 15.0333, 15.8114, 19.2094, 19.8494, 20.5183, 21.9317, 23.4307, 24.2074, 15.0333, 18.9737, 20.5913, 25.4558, 26.9072, 30, 34.9857, 37.5899, 41.1461, 27.2029, 30.4138, 23.5372, 28.0179, 29.8329, 31.1448, 24.5153, 28.8444, 30.6105, 31.8904, 36.8782, 39.2046, 24.5153, 25.9615, 32.6497, 28.6356, 29.7321, 34.4093, 36.8782, 32.311, 33.6155, 38.0132, 39.2046, 39.8246, 40.4599, 39.8497, 41.6293, 38.2099, 53.9073, 55.2268, 48.3839, 47.0425, 49.3356, 58.0086, 61.8547, 63.0079, 53.1507, 55.3173, 61.0082, 61.0737, 61.2944, 70.3278, 71.3442, 64.0312, 64.2806, 64.7765, 65.5134, 66.7608, 68.7095, 70.2638, 64.1249, 67.897, 68, 71.4703, 72.45, 73.9256, 69, 72.7324, 74.0945, 70, 76.5572, 70.1783, 71.3442, 74.6726, 75.3127, 76.4003, 77.7946, 79.1202, 74.108, 98.4784
11.4018, 19.4165, 20.2485, 31.0161, 13.4536, 6.7082, 10.8167, 16.1555, 21.8403, 27.6586, 33.541, 6.32456, 10.4403, 2, 1, -1, 1, 5.09902, 5, 9.84886, 15.5242, 21.3776, 27.2947, 33.2415, 4.47214, 7.07107, 7.61577, 8.60233, 9.89949, 11.4018, 13.0384, 14.7648, 16.5529, 18.3848, 20.2485, 22.1359, 24.0416, 25.9615, 27.8927, 29.8329, 31.7805, 32.7567, 34.7131, 35.6931, 14.0357, 14.8661, 18.4391, 19.105, 19.799, 21.2603, 22.8035, 23.6008, 14.0357, 18.0278, 19.7231, 24.7588, 26.2488, 29.4109, 34.4819, 37.1214, 40.7185, 26.4008, 29.6985, 22.561, 27.2029, 29.0689, 30.4138, 23.5372, 28.0179, 29.8329, 31.1448, 36.2353, 38.6005, 23.5372, 25, 31.8904, 27.6586, 28.7924, 33.6006, 36.1248, 31.3847, 32.6956, 37.2022, 38.4187, 39.0512, 39.6989, 38.8973, 40.7185, 37.2156, 53.1507, 54.4885, 47.4342, 46.0435, 48.3839, 57.2014, 61.0328, 62.2013, 52.1536, 54.3415, 60.0083, 60.075, 60.2993, 69.4622, 70.4911, 63.0317, 63.2851, 63.7887, 64.5368, 65.8027, 67.7791, 69.3542, 63.1269, 66.9104, 67, 70.5195, 71.5122, 73.0068, 68, 71.7844, 73.1642, 69, 75.6439, 69.1809, 70.3491, 73.6817, 74.3303, 75.4321, 76.844, 78.1857, 73.1095, 97.4936
12.3693, 20, 20.8087, 31.3847, 14.1421, 7.61577, 11.4018, 16.5529, 22.1359, 27.8927, 33.7343, 7.28011, 10.7703, 3, 2, 1, -1, 5, 4.24264, 9.48683, 15.2971, 21.2132, 27.1662, 33.1361, 3.60555, 6.08276, 6.7082, 7.81025, 9.21954, 10.8167, 12.53, 14.3178, 16.1555, 18.0278, 19.9249, 21.8403, 23.7697, 25.7099, 27.6586, 29.6142, 31.5753, 32.5576, 34.5254, 35.5106, 13.0384, 13.9284, 17.6918, 18.3848, 19.105, 20.6155, 22.2036, 23.0217, 13.0384, 17.088, 18.868, 24.0832, 25.6125, 28.8444, 34, 36.6742, 40.3113, 25.6125, 29, 21.587, 26.4008, 28.3196, 29.6985, 22.561, 27.2029, 29.0689, 30.4138, 35.609, 38.0132, 22.561, 24.0416, 31.1448, 26.6833, 27.8568, 32.8024, 35.3836, 30.4631, 31.7805, 36.4005, 37.6431, 38.2884, 38.9487, 37.9473, 39.8121, 36.2215, 52.4023, 53.7587, 46.4866, 45.0444, 47.4342, 56.4004, 60.2163, 61.4003, 51.1566, 53.3667, 59.0085, 59.0762, 59.3043, 68.6003, 69.6419, 62.0322, 62.2896, 62.8013, 63.561, 64.846, 66.8506, 68.4471, 62.1289, 65.9242, 66, 69.5701, 70.5762, 72.0902, 67, 70.8378, 72.2357, 68, 74.7329, 68.1836, 69.3542, 72.6911, 73.3485, 74.4648, 75.8947, 77.2528, 72.111, 96.5091
14.4222, 24.1868, 25.0599, 36.0555, 11.1803, 10.6301, 15.6525, 21.1896, 26.9258, 32.7567, 38.6394, 7.61577, 6.40312, 5.83095, 5.38516, 5.09902, 5, -1, 8.544, 14.3178, 20.2237, 26.1725, 32.1403, 38.1182, 4.24264, 8.48528, 10, 11.6619, 13.4164, 15.2315, 17.088, 18.9737, 20.8806, 22.8035, 24.7386, 26.6833, 28.6356, 30.5941, 32.5576, 34.5254, 36.4966, 37.4833, 39.4588, 40.4475, 14.3178, 16.4012, 21.4009, 22.2036, 23.0217, 24.6982, 26.4197, 27.2947, 13.6015, 19.4165, 21.9317, 28.0179, 29.6816, 33.121, 38.4838, 41.2311, 44.9444, 29, 32.8024, 23.2594, 29.6985, 31.8904, 33.4215, 24.1661, 30.4138, 32.5576, 34.0588, 39.6611, 42.19, 22, 25.9422, 34.7131, 28.2312, 30.0167, 36.0694, 38.9487, 32.7567, 34.1321, 39.6232, 41.0122, 41.7253, 42.45, 39.8121, 42.19, 36.0139, 55.8659, 57.3149, 48.3322, 45.5412, 49.2443, 59.5483, 63.2535, 64.5368, 51.0098, 54.7083, 59.3043, 59.5399, 60.0167, 71.2811, 72.4224, 62.3939, 62.9682, 63.7887, 64.846, 66.4831, 68.8767, 70.7107, 62.0081, 66.9403, 66.1891, 71.3092, 72.4983, 74.2428, 67.1863, 72.6154, 74.2496, 68.1836, 76.9415, 68, 70.0357, 73.5459, 74.4648, 75.8947, 77.6209, 79.2023, 72.0069, 97.5141
15, 19.8494, 20.5183, 30.0167, 18.3848, 10, 11.6619, 15.6205, 20.5913, 26, 31.6228, 11.1803, 14.7648, 6.7082, 5.83095, 5, 4.24264, 8.544, -1, 6, 12, 18, 24, 30, 5, 3.60555, 3, 3.60555, 5, 6.7082, 8.544, 10.4403, 12.3693, 14.3178, 16.2788, 18.2483, 20.2237, 22.2036, 24.1868, 26.1725, 28.1603, 29.1548, 31.1448, 32.1403, 10.198, 10.198, 13.4536, 14.1421, 14.8661, 16.4012, 18.0278, 18.868, 10.7703, 13.3417, 14.7648, 19.8494, 21.4009, 24.6982, 29.9666, 32.6956, 36.4005, 21.4009, 24.7588, 18.1108, 22.2036, 24.0832, 25.4558, 19.105, 23.0217, 24.8395, 26.1725, 31.4006, 33.8378, 20.6155, 20.3961, 26.9072, 23.1948, 24.0416, 28.6007, 31.1448, 26.5707, 27.8568, 32.2025, 33.4215, 34.0588, 34.7131, 34.2053, 35.8469, 33.7343, 48.1664, 49.5177, 42.72, 42.0119, 43.6807, 52.2015, 56.0357, 57.2014, 48.5077, 49.8197, 56.0357, 56, 56.0803, 64.4981, 65.5134, 59.0085, 59.0762, 59.4138, 60.0167, 61.131, 62.9682, 64.4748, 59.4138, 62.514, 63.0714, 65.8027, 66.7308, 68.1542, 64.0703, 67.0522, 68.352, 65.0692, 70.7743, 65.4905, 66.1211, 69.3542, 69.8713, 70.8308, 72.1249, 73.3894, 69.3542, 93.0591
16.1555, 16.5529, 17, 25, 23.0217, 11.6619, 10, 11.6619, 15.6205, 20.5913, 26, 14.8661, 20.2485, 10.8167, 10.2956, 9.84886, 9.48683, 14.3178, 6, -1, 6, 12, 18, 24, 11, 8.544, 6.7082, 5, 3.60555, 3, 3.60555, 5, 6.7082, 8.544, 10.4403, 12.3693, 14.3178, 16.2788, 18.2483, 20.2237, 22.2036, 23.1948, 25.1794, 26.1725, 12.8062, 10.7703, 10.4403, 10.7703, 11.1803, 12.2066, 13.4536, 14.1421, 14.1421, 13.3417, 13.0384, 15.8114, 17.0294, 19.8494, 24.6982, 27.2947, 30.8707, 18.3848, 20.8087, 18.4391, 19.3132, 20.5913, 21.6333, 19.4165, 20.2485, 21.4709, 22.4722, 26.8701, 29.0689, 23.6008, 20.0998, 23.3238, 23.1948, 23.0217, 25.4951, 27.4591, 25.1794, 26.3059, 29.0689, 30.0167, 30.5287, 31.0644, 33.1361, 33.9559, 35.4683, 44.4072, 45.607, 41.4367, 42.5793, 42.4264, 48.8774, 52.8394, 53.8516, 49.7293, 49.0918, 56.5685, 56.3205, 56.0803, 61.7414, 62.6099, 59.4138, 59.0762, 59.0085, 59.2115, 59.8415, 61.131, 62.2977, 60.4152, 62.0322, 63.6396, 64.3273, 65, 66.0984, 64.6297, 65.5134, 66.4831, 65.6201, 68.6222, 66.4906, 66.0303, 69.0072, 69.1809, 69.7209, 70.6116, 71.5681, 70.214, 92.3472
19.2094, 15.0333, 15.1327, 20.5183, 28.178, 15.6205, 11.6619, 10, 11.6619, 15.6205, 20.5913, 19.7231, 25.9615, 16.1555, 15.8114, 15.5242, 15.2971, 20.2237, 12, 6, -1, 6, 12, 18, 17, 14.3178, 12.3693, 10.4403, 8.544, 6.7082, 5, 3.60555, 3, 3.60555, 5, 6.7082, 8.544, 10.4403, 12.3693, 14.3178, 16.2788, 17.2627, 19.2354, 20.2237, 17.2047, 14.1421, 10.4403, 10.198, 10.0499, 10.0499, 10.4403, 10.7703, 18.868, 15.8114, 13.9284, 13.3417, 13.9284, 15.8114, 19.8494, 22.2036, 25.5539, 17.0294, 18.0278, 20.5913, 18.0278, 18.4391, 18.9737, 21.4709, 19.0263, 19.4165, 19.9249, 23.0217, 24.8395, 27.5862, 21.5407, 20.8806, 24.6982, 23.5372, 23.5372, 24.6982, 25.1794, 26.0768, 26.9258, 27.5136, 27.8568, 28.2312, 33.1361, 33.0606, 38.0789, 41.1825, 42.19, 41, 43.9659, 42, 46.0977, 50.1597, 50.9902, 51.6236, 49.0918, 57.7235, 57.2713, 56.7186, 59.4643, 60.1664, 60.4152, 59.6825, 59.2115, 59.0085, 59.1354, 59.8415, 60.6383, 61.9839, 62.1289, 64.7611, 63.3877, 63.7887, 64.5368, 65.7343, 64.4981, 65.1153, 66.7083, 66.9403, 68.0074, 66.4831, 69.1809, 69.0072, 69.1158, 69.5845, 70.214, 71.5681, 92.0217
23.4307, 15.8114, 15.5242, 17, 33.6155, 20.5913, 15.6205, 11.6619, 10, 11.6619, 15.6205, 25.0799, 31.7805, 21.8403, 21.587, 21.3776, 21.2132, 26.1725, 18, 12, 6, -1, 6, 12, 23, 20.2237, 18.2483, 16.2788, 14.3178, 12.3693, 10.4403, 8.544, 6.7082, 5, 3.60555, 3, 3.60555, 5, 6.7082, 8.544, 10.4403, 11.4018, 13.3417, 14.3178, 22.3607, 18.868, 13.4536, 12.8062, 12.2066, 11.1803, 10.4403, 10.198, 24.1661, 19.8494, 17.0294, 13.3417, 13.0384, 13.3417, 15.8114, 17.6918, 20.6155, 17.72, 17, 24.0832, 18.6815, 18.1108, 18, 24.8395, 19.6469, 19.105, 19, 20.2485, 21.4709, 32.2025, 24.4131, 20, 27.4591, 25.4951, 23.0217, 23.1948, 26.5707, 27.2029, 26.0192, 26.1725, 26.3059, 26.4764, 34.2053, 33.2415, 41.4005, 38.6264, 39.3954, 41.4367, 46.0977, 42.4264, 43.9659, 48.0833, 48.7032, 54.1202, 49.8197, 59.4643, 58.8218, 57.9741, 57.7235, 58.2409, 61.9839, 60.8769, 60.0167, 59.4138, 59.0339, 59.1354, 59.5399, 64.0781, 62.8013, 66.4078, 63.0079, 63.1269, 63.5059, 67.3573, 64.0312, 64.2806, 68.3081, 65.7647, 70.0071, 67.4685, 69.8713, 69.3542, 69.029, 69.0652, 69.3542, 73.3894, 92.0869
28.3019, 18.6011, 18.0278, 15.1327, 39.2173, 26, 20.5913, 15.6205, 11.6619, 10, 11.6619, 30.6757, 37.6563, 27.6586, 27.4591, 27.2947, 27.1662, 32.1403, 24, 18, 12, 6, -1, 6, 29, 26.1725, 24.1868, 22.2036, 20.2237, 18.2483, 16.2788, 14.3178, 12.3693, 10.4403, 8.544, 6.7082, 5, 3.60555, 3, 3.60555, 5, 5.83095, 7.61577, 8.544, 27.8568, 24.1661, 18.0278, 17.2047, 16.4012, 14.8661, 13.4536, 12.8062, 29.7321, 24.6982, 21.4009, 15.8114, 14.7648, 13.3417, 13.3417, 14.3178, 16.4012, 20.2485, 18.0278, 28.4253, 21.095, 19.6977, 18.9737, 29.0689, 21.9545, 20.6155, 19.9249, 19.0263, 19.4165, 37.2156, 28.2843, 20.8806, 31.1448, 28.6007, 24.0416, 23.1948, 29.1548, 29.5296, 26.4764, 26.1725, 26.0768, 26.0192, 36.2491, 34.4819, 45.2769, 36.8782, 37.3631, 42.72, 48.8774, 43.6807, 42.5793, 46.6905, 47.0744, 57.1402, 51.2445, 61.7414, 60.9262, 59.808, 56.5685, 56.8859, 64.0781, 62.6259, 61.4003, 60.4152, 59.5399, 59.0339, 59.0339, 66.6483, 64.0312, 68.542, 63.1981, 63.0317, 63.0317, 69.4622, 64.1249, 64, 70.3847, 65.123, 72.45, 68.9638, 71.0634, 70.214, 69.4622, 69.0652, 69.0072, 75.6439, 92.5419
33.541, 22.6716, 21.9317, 15.5242, 44.9222, 31.6228, 26, 20.5913, 15.6205, 11.6619, 10, 36.4005, 43.566, 33.541, 33.3766, 33.2415, 33.1361, 38.1182, 30, 24, 18, 12, 6, -1, 35, 32.1403, 30.1496, 28.1603, 26.1725, 24.1868, 22.2036, 20.2237, 18.2483, 16.2788, 14.3178, 12.3693, 10.4403, 8.544, 6.7082, 5, 3.60555, 3.16228, 3.16228, 3.60555, 33.5261, 29.7321, 23.2594, 22.3607, 21.4709, 19.7231, 18.0278, 17.2047, 35.4401, 29.9666, 26.4197, 19.8494, 18.3848, 15.8114, 13.3417, 13, 13.6015, 24.0416, 20.8087, 33.2866, 24.7588, 22.8035, 21.6333, 33.8378, 25.4951, 23.6008, 22.4722, 19.6469, 19.105, 42.4853, 32.8024, 23.3238, 35.4683, 32.5269, 26.4197, 24.6982, 32.6497, 32.8024, 28.2312, 27.5136, 27.2029, 26.9258, 39.1152, 36.6742, 49.5782, 36.0555, 36.2215, 44.7772, 52.2015, 45.6946, 42.0119, 46.0435, 46.1736, 60.6053, 53.3104, 64.4981, 63.5295, 62.1691, 56.0357, 56.1427, 66.6483, 64.8845, 63.3246, 61.9839, 60.6383, 59.5399, 59.1354, 69.6419, 65.7875, 71.1196, 63.9531, 63.5059, 63.1269, 72.0069, 64.7765, 64.2806, 72.8972, 65.0308, 75.2928, 70.9366, 72.7324, 71.5681, 70.406, 69.5845, 69.1809, 78.2943, 93.3809
15.8114, 23.4307, 24.2074, 34.4384, 15.2643, 11.1803, 14.8661, 19.7231, 25.0799, 30.6757, 36.4005, 10, 10.6301, 6.32456, 5.38516, 4.47214, 3.60555, 4.24264, 5, 11, 17, 23, 29, 35, -1, 4.24264, 5.83095, 7.61577, 9.48683, 11.4018, 13.3417, 15.2971, 17.2627, 19.2354, 21.2132, 23.1948, 25.1794, 27.1662, 29.1548, 31.1448, 33.1361, 34.1321, 36.1248, 37.1214, 10.4403, 12.2066, 17.2047, 18.0278, 18.868, 20.5913, 22.3607, 23.2594, 10.0499, 15.2643, 17.6918, 23.8537, 25.5539, 29.0689, 34.5398, 37.3363, 41.1096, 24.7588, 28.6007, 19.3132, 25.4558, 27.6586, 29.2062, 20.2485, 26.1725, 28.3196, 29.8329, 35.5106, 38.0789, 19.2354, 21.9317, 30.4795, 24.3516, 25.9422, 31.8277, 34.7131, 28.6531, 30.0167, 35.3836, 36.7696, 37.4833, 38.2099, 35.8469, 38.0789, 33.0606, 51.6236, 53.0754, 44.3847, 42.19, 45.31, 55.3173, 59.0339, 60.3075, 48.0416, 50.9608, 56.0803, 56.2228, 56.5685, 67.1193, 68.2422, 59.1354, 59.5399, 60.208, 61.131, 62.6259, 64.8845, 66.6483, 59.0339, 63.3482, 63.0317, 67.4166, 68.542, 70.214, 64.0312, 68.7095, 70.2638, 65.0308, 72.8972, 65.0692, 66.6108, 70.0357, 70.8308, 72.1249, 73.736, 75.2396, 69.029, 93.9415
18.1108, 23.4307, 24.0832, 33.2866, 19.4165, 13.1529, 15.2643, 19.105, 23.8537, 29.0689, 34.5398, 13.3417, 14.8661, 9.05539, 8.06226, 7.07107, 6.08276, 8.48528, 3.60555, 8.544, 14.3178, 20.2237, 26.1725, 32.1403, 4.24264, -1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 31, 33, 34, 7, 8.06226, 13.0384, 13.8924, 14.7648, 16.5529, 18.3848, 19.3132, 7.28011, 11.1803, 13.4536, 19.7231, 21.4709, 25.0799, 30.6757, 33.5261, 37.3631, 20.5183, 24.4131, 15.5242, 21.2132, 23.4307, 25, 16.4924, 21.9317, 24.0832, 25.6125, 31.3847, 34, 17.088, 18.0278, 26.2488, 20.6155, 21.9317, 27.5862, 30.4795, 24.5967, 25.9422, 31.1448, 32.5269, 33.2415, 33.9706, 31.9531, 34, 30.4138, 47.3814, 48.8365, 40.4969, 39.0128, 41.4367, 51.0882, 54.8179, 56.0803, 45.2769, 47.2969, 53, 53.0377, 53.2353, 62.9682, 64.0703, 56.0089, 56.2228, 56.7186, 57.4891, 58.8218, 60.9262, 62.6099, 56.2228, 59.8415, 60.0083, 63.5689, 64.622, 66.2118, 61.0082, 64.846, 66.3099, 62.0081, 68.8767, 62.2896, 63.2851, 66.6108, 67.2681, 68.4105, 69.8928, 71.3092, 66.1891, 90.4268
18, 22.2036, 22.8035, 31.6228, 20.6155, 13, 14.3178, 17.6918, 22.2036, 27.2947, 32.6956, 13.9284, 16.4012, 9.48683, 8.544, 7.61577, 6.7082, 10, 3, 6.7082, 12.3693, 18.2483, 24.1868, 30.1496, 5.83095, 2, -1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 29, 31, 32, 7.28011, 7.28011, 11.4018, 12.2066, 13.0384, 14.7648, 16.5529, 17.4642, 8.06226, 10.4403, 12.2066, 18.0278, 19.7231, 23.2594, 28.7924, 31.6228, 35.4401, 19.105, 22.8035, 15.1327, 19.8494, 21.9317, 23.4307, 16.1245, 20.6155, 22.6274, 24.0832, 29.6816, 32.249, 17.8885, 17.4642, 24.7588, 20.2237, 21.1896, 26.2488, 29, 23.7697, 25.0799, 29.8329, 31.1448, 31.8277, 32.5269, 31.3209, 33.1059, 30.8058, 45.9674, 47.3814, 39.8497, 39.0128, 40.8044, 49.8197, 53.6004, 54.8179, 45.5412, 46.8722, 53.0377, 53, 53.0848, 61.9112, 62.9682, 56.0089, 56.0803, 56.4358, 57.0701, 58.2409, 60.1664, 61.7414, 56.4358, 59.5399, 60.075, 62.9365, 63.9062, 65.3911, 61.0737, 64.195, 65.5515, 62.0725, 68.0294, 62.514, 63.1269, 66.3702, 66.9104, 67.9117, 69.2604, 70.5762, 66.3702, 90.0944
18.1108, 21.095, 21.6333, 30, 21.9317, 13.1529, 13.6015, 16.4012, 20.6155, 25.5539, 30.8707, 14.7648, 18.0278, 10.2956, 9.43398, 8.60233, 7.81025, 11.6619, 3.60555, 5, 10.4403, 16.2788, 22.2036, 28.1603, 7.61577, 4, 2, -1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 27, 29, 30, 8.06226, 7, 9.89949, 10.6301, 11.4018, 13.0384, 14.7648, 15.6525, 9.21954, 10.0499, 11.1803, 16.4012, 18.0278, 21.4709, 26.9258, 29.7321, 33.5261, 17.8045, 21.2603, 15, 18.6011, 20.5183, 21.9317, 16, 19.4165, 21.2603, 22.6274, 28.0179, 30.5287, 18.868, 17.1172, 23.3452, 20.025, 20.6155, 25, 27.5862, 23.0868, 24.3516, 28.6007, 29.8329, 30.4795, 31.1448, 30.8058, 32.311, 31.3209, 44.5982, 45.9674, 39.2938, 39.1152, 40.2616, 48.6004, 52.4309, 53.6004, 45.8912, 46.5296, 53.1507, 53.0377, 53.0094, 60.9016, 61.9112, 56.0803, 56.0089, 56.2228, 56.7186, 57.7235, 59.4643, 60.9262, 56.7186, 59.3043, 60.208, 62.3618, 63.2456, 64.622, 61.2046, 63.6003, 64.846, 62.2013, 67.2309, 62.8013, 63.0317, 66.1891, 66.6108, 67.4685, 68.6804, 69.8928, 66.6108, 89.8053
18.4391, 20.1246, 20.5913, 28.4253, 23.3452, 13.6015, 13.1529, 15.2643, 19.105, 23.8537, 29.0689, 15.8114, 19.7231, 11.4018, 10.6301, 9.89949, 9.21954, 13.4164, 5, 3.60555, 8.544, 14.3178, 20.2237, 26.1725, 9.48683, 6, 4, 2, -1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 25, 27, 28, 9.21954, 7.28011, 8.60233, 9.21954, 9.89949, 11.4018, 13.0384, 13.8924, 10.6301, 10.0499, 10.4403, 14.8661, 16.4012, 19.7231, 25.0799, 27.8568, 31.6228, 16.6433, 19.799, 15.1327, 17.4929, 19.2094, 20.5183, 16.1245, 18.3576, 20, 21.2603, 26.4008, 28.8444, 20, 17, 22.0227, 20.025, 20.2237, 23.8537, 26.2488, 22.561, 23.7697, 27.4591, 28.6007, 29.2062, 29.8329, 30.4138, 31.6228, 31.9531, 43.2782, 44.5982, 38.833, 39.3192, 39.8121, 47.4342, 51.3128, 52.4309, 46.3249, 46.2709, 53.3385, 53.1507, 53.0094, 59.9416, 60.9016, 56.2228, 56.0089, 56.0803, 56.4358, 57.2713, 58.8218, 60.1664, 57.0701, 59.1354, 60.407, 61.8466, 62.6418, 63.9062, 61.4003, 63.0635, 64.195, 62.3939, 66.4831, 63.1506, 63, 66.0681, 66.3702, 67.082, 68.1542, 69.2604, 66.9104, 89.56
